CSV.file,ZTTol_A,A1,ZTTol_all,all1,density
UP，IVH_7d_2_110，COA_HYL，Agrn_Atp1a3.csv,4.332794830371567,619,4.1185481185481185,3003,1.0520199608348815
UP，IVH_7d_2_110，COA_HYL，Calm1_Adcy8.csv,3.7350565428109856,619,3.9000999000999,3003,0.9576822744246406
UP，IVH_7d_2_110，COA_HYL，Calm1_Cacna1c.csv,4.075928917609047,619,4.104562104562104,3003,0.9930240580545163
UP，IVH_7d_2_110，COA_HYL，Calm1_Cnga2.csv,3.2907915993537964,619,3.206793206793207,3003,1.0261938912626636
UP，IVH_7d_2_110，COA_HYL，Calm1_Fas.csv,3.4620355411954766,619,3.3906093906093906,3003,1.0210658741121603
UP，IVH_7d_2_110，COA_HYL，Calm1_Grm4.csv,3.4733441033925687,619,3.8285048285048284,3003,0.9072325252229176
UP，IVH_7d_2_110，COA_HYL，Calm1_Kcnn4.csv,3.2649434571890144,619,3.2074592074592077,3003,1.0179220516962841
UP，IVH_7d_2_110，COA_HYL，Calm1_Kcnq1.csv,3.3489499192245558,619,3.2104562104562104,3003,1.043138326670609
UP，IVH_7d_2_110，COA_HYL，Calm1_Kcnq3.csv,3.754442649434572,619,4.344322344322344,3003,0.8642182489845179
UP，IVH_7d_2_110，COA_HYL，Calm1_Mip.csv,4.0,619,4.0,3003,1.0
UP，IVH_7d_2_110，COA_HYL，Calm1_Mylk.csv,4.011308562197092,619,3.700965700965701,3003,1.0838545629186491
UP，IVH_7d_2_110，COA_HYL，Calm1_Oprm1.csv,4.0,619,4.0,3003,1.0
UP，IVH_7d_2_110，COA_HYL，Calm1_Scn10a.csv,3.4297253634894993,619,3.236763236763237,3003,1.0596157681645026
UP，IVH_7d_2_110，COA_HYL，Calm1_Scn4a.csv,4.0,619,4.0,3003,1.0
UP，IVH_7d_2_110，COA_HYL，Calm1_Sell.csv,4.0,619,4.0,3003,1.0
UP，IVH_7d_2_110，COA_HYL，Calm1_Trpc5.csv,3.3311793214862684,619,3.1954711954711956,3003,1.0424688935413988
UP，IVH_7d_2_110，COA_HYL，Fyn_Thy1.csv,4.3021001615508885,619,4.1884781884781885,3003,1.027127268654581
UP，IVH_7d_2_110，COA_HYL，Gnas_Gcgr.csv,4.0,619,4.0,3003,1.0
UP，IVH_7d_2_110，COA_HYL，Gnas_Htr6.csv,3.3004846526655895,619,3.302031302031302,3003,0.9995316066916867
UP，IVH_7d_2_110，COA_HYL，Gnas_Lhcgr.csv,3.037156704361874,619,3.1068931068931067,3003,0.9775542961627769
UP，IVH_7d_2_110，COA_HYL，Gnas_Ptgdr.csv,3.159935379644588,619,3.173826173826174,3003,0.9956233286195255
UP，IVH_7d_2_110，COA_HYL，Gnas_Pth1r.csv,4.037156704361874,619,3.7016317016317015,3003,1.0906424598055693
UP，IVH_7d_2_110，COA_HYL，Ptpn11_Ros1.csv,4.0,619,4.0,3003,1.0
UP，IVH_7d_2_110，COA_HYL，Rtn3_Rtn4r.csv,3.7996768982229403,619,4.15051615051615,3003,0.9154709343199205
