CSV.file,ZTTol_A,A1,ZTTol_all,all1,density
UP，IVH_3d_3_130，fxs_CA1，Calm2_Adcy8.csv,3.863970588235294,272,4.12876254180602,2990,0.9358665094227242
UP，IVH_3d_3_130，fxs_CA1，Calm2_Cacna1c.csv,3.6580882352941178,272,4.292976588628763,2990,0.8521099893681373
UP，IVH_3d_3_130，fxs_CA1，Calm2_Grm7.csv,3.875,272,4.210702341137123,2990,0.92027402700556
UP，IVH_3d_3_130，fxs_CA1，Calm2_Kcnq3.csv,4.404411764705882,272,4.352508361204014,2990,1.0119249405617479
UP，IVH_3d_3_130，fxs_CA1，Calm2_Mylk.csv,3.5220588235294117,272,3.8919732441471573,2990,0.9049545314387678
UP，IVH_3d_3_130，fxs_CA1，Calm2_Scn10a.csv,3.1544117647058822,272,3.240802675585284,2990,0.9733427426698233
UP，IVH_3d_3_130，fxs_CA1，Calm2_Scn4a.csv,4.0,272,4.0,2990,1.0
UP，IVH_3d_3_130，fxs_CA1，Calm2_Trpc5.csv,3.198529411764706,272,3.25752508361204,2990,0.981889419011958
UP，IVH_3d_3_130，fxs_CA1，Cck_Cckar.csv,3.036764705882353,272,3.209364548494983,2990,0.9462199323247432
UP，IVH_3d_3_130，fxs_CA1，Cck_Cckbr.csv,3.838235294117647,272,4.462541806020067,2990,0.8601006917043967
