CSV.file,ZTTol_A,A1,ZTTol_all,all1,density
UP，IVH_1d_1_80，fxs_MB，Agt_Agtr1a.csv,3.4371428571428573,350,3.4372647427854455,3188,0.9999645399316872
UP，IVH_1d_1_80，fxs_MB，Agt_Agtr1b.csv,4.0,350,4.0,3188,1.0
UP，IVH_1d_1_80，fxs_MB，Agt_Agtr2.csv,3.3257142857142856,350,3.4645545796737767,3188,0.9599254995796417
UP，IVH_1d_1_80，fxs_MB，Agt_Lrp2.csv,3.262857142857143,350,3.421267252195734,3188,0.9536984112431074
UP，IVH_1d_1_80，fxs_MB，Agt_Mas1.csv,3.32,350,3.3949184441656213,3188,0.9779321814653976
UP，IVH_1d_1_80，fxs_MB，Gnas_Gcgr.csv,4.0,350,4.0,3188,1.0
UP，IVH_1d_1_80，fxs_MB，Gnas_Htr6.csv,3.137142857142857,350,3.335633626097867,3188,0.9404938337945673
UP，IVH_1d_1_80，fxs_MB，Gnas_Lhcgr.csv,3.1142857142857143,350,3.1442910915934754,3188,0.9904571884619771
UP，IVH_1d_1_80，fxs_MB，Gnas_Ptgdr.csv,3.2657142857142856,350,3.1888331242158094,3188,1.0241094966414659
UP，IVH_1d_1_80，fxs_MB，Gnas_Pth1r.csv,4.0285714285714285,350,3.690715181932246,3188,1.091542216070518
